inchikey,partition,fold,representation,algorithm,label,y_true,y_pred
XNHDIEBXXZHYPG-UHFFFAOYSA-N,1,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,5.48,5.817032337188721
XNPOFWWRLXGGEI-UHFFFAOYSA-N,1,2,MolFormer-Mean,XGB,XGB + MolFormer-Mean,5.199999999999999,5.840332984924316
XOFOPCOUHWLPJL-UHFFFAOYSA-N,1,1,MolFormer-Mean,XGB,XGB + MolFormer-Mean,5.800000000000001,6.218053340911865
XOPMVFNBFICPDB-UHFFFAOYSA-N,1,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,8.31,8.187836647033691
XOQQYLAKAJMBHH-UHFFFAOYSA-N,1,4,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.44,6.9545369148254395
XOTLDNAVQQZBGX-UHFFFAOYSA-N,1,1,MolFormer-Mean,XGB,XGB + MolFormer-Mean,5.26,5.5487775802612305
XOVTWNLGYRCGFO-HHCCDPJTSA-N,1,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.435,7.505199909210205
XOZUCURGTPFEPA-LURJTMIESA-N,1,1,MolFormer-Mean,XGB,XGB + MolFormer-Mean,9.0,7.909752368927002
XPKLLDXUIOXSSE-XGNXJENSSA-N,1,4,MolFormer-Mean,XGB,XGB + MolFormer-Mean,8.7,8.39046573638916
XPZXRJASCMUGQL-UHFFFAOYSA-N,1,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,9.0,8.366043090820312
XQDBJRZGDIFZFV-OALUTQOASA-N,1,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,6.99,7.271042823791504
XQGUQUOCTSQNDD-VIKVFOODSA-N,1,1,MolFormer-Mean,XGB,XGB + MolFormer-Mean,8.04,7.574445724487305
XQJHSTXORFDHJO-NHAGDIPZSA-N,1,4,MolFormer-Mean,XGB,XGB + MolFormer-Mean,6.745,6.842116355895996
XQVDMHKTSFSEMQ-UHFFFAOYSA-N,1,2,MolFormer-Mean,XGB,XGB + MolFormer-Mean,6.56,6.893970966339111
XRUHRUNQTJHPBY-UHFFFAOYSA-N,1,2,MolFormer-Mean,XGB,XGB + MolFormer-Mean,6.95,6.630647659301758
XRWIKIYEWODHPQ-UHFFFAOYSA-N,1,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.32,7.323975086212158
XSCCGKSIBNQWIP-UZLBHIALSA-N,1,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.47,7.235803127288818
XSFCKBIGLBUTHE-QWHZDKJVSA-N,1,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,8.4,7.617441177368164
XSOWZVIQZNTLGC-HALDLXJZSA-N,1,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,6.8,7.183007717132568
XSVJDKKRVOFGLA-FKIZINRSSA-N,1,2,MolFormer-Mean,XGB,XGB + MolFormer-Mean,5.545,7.582071304321289
XSVRNWKQZYOFRS-IPVJXJPOSA-N,1,4,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.64,7.525982856750488
XTCJBNJCHYEEHZ-DZGCQCFKSA-N,1,1,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.85,6.177839279174805
XTEOOQGHFDZVDI-UHFFFAOYSA-N,1,4,MolFormer-Mean,XGB,XGB + MolFormer-Mean,6.53,6.422367572784424
XTJCMZFNEXELMO-UHFFFAOYSA-N,1,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,6.4,6.501588344573975
XUXZULDMSVLPDK-UHFFFAOYSA-N,1,1,MolFormer-Mean,XGB,XGB + MolFormer-Mean,5.48,5.626267910003662
XVWJZNUBJBSIFR-FOLVSLTJSA-N,1,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,6.92,7.145675182342529
XWGOPLIZWFRBIN-KWUMSVIQSA-N,1,1,MolFormer-Mean,XGB,XGB + MolFormer-Mean,6.55,6.855834007263184
XWVQRBZZRNONCK-UHFFFAOYSA-N,1,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.39,6.550045490264893
XWWLYDGDHPKEFD-UHFFFAOYSA-N,1,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.39,6.875122547149658
XWWPJKNCWPEFJS-SQGPQFPESA-N,1,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.85,7.5031328201293945
XWXZEVWJOGNSOD-YJBOKZPZSA-N,1,1,MolFormer-Mean,XGB,XGB + MolFormer-Mean,8.7,8.713050842285156
XWYXLYCDZKRCAD-BQYQJAHWSA-N,1,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,4.92,5.451077938079834
XXAJTWFMFVVGIN-UHFFFAOYSA-N,1,1,MolFormer-Mean,XGB,XGB + MolFormer-Mean,5.39,7.057277202606201
XYGCJFPIVHXCSK-UHFFFAOYSA-N,1,2,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.07,6.025993347167969
XYGZAZHAXFGQPR-UHFFFAOYSA-N,1,4,MolFormer-Mean,XGB,XGB + MolFormer-Mean,6.85,6.3325982093811035
XYHIUESBFSVNAX-LBPRGKRZSA-N,1,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.64,7.641134262084961
XYLBMXMFEPAIDX-UHFFFAOYSA-N,1,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,6.45,6.673368453979492
XYLQLKFUIGUGMF-UHFFFAOYSA-N,1,4,MolFormer-Mean,XGB,XGB + MolFormer-Mean,8.67,7.4087815284729
XZMSFDWECPXXRJ-PKQUCIBFSA-N,1,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,4.87,5.393386363983154
YAAQSQALFNFFQV-UHFFFAOYSA-N,1,2,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.07,6.979456901550293
YAVYGLIDOKYBIQ-UHFFFAOYSA-N,1,4,MolFormer-Mean,XGB,XGB + MolFormer-Mean,4.57,7.258603572845459
YAYQPACFPAHFBP-ZHACJKMWSA-N,1,2,MolFormer-Mean,XGB,XGB + MolFormer-Mean,4.295,6.146134853363037
YBPKDCWIZDLZLH-BLLLJJGKSA-N,1,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,6.96,6.84069299697876
YBVLXHRURDNMHN-URXFXBBRSA-N,1,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,6.66,7.317203521728516
YCPKIIGXUMZROC-MQMHXKEQSA-N,1,2,MolFormer-Mean,XGB,XGB + MolFormer-Mean,6.11,7.4712018966674805
YCSCTJKEBOGQEI-VXGBXAGGSA-N,1,2,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.68,6.760499954223633
YDBYOXUORMOOBQ-UHFFFAOYSA-N,1,4,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.9,7.145479679107666
YDXYNXLPDIGXAM-DZGCQCFKSA-N,1,2,MolFormer-Mean,XGB,XGB + MolFormer-Mean,8.4,8.112946510314941
YEACVWXJCVFKBH-KUHUBIRLSA-N,1,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.38,7.4237165451049805
YEIMPNFNEMTFDM-UHFFFAOYSA-N,1,1,MolFormer-Mean,XGB,XGB + MolFormer-Mean,8.52,7.1852006912231445
YETYETHLQCIHEE-UHFFFAOYSA-N,1,4,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.32,6.767389297485352
YFHGTPYEYFYGAH-BBQAJUCSSA-N,1,4,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.7,7.315992832183838
YFYZCTDEXIQQLY-LBPRGKRZSA-N,1,4,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.31,7.577404499053955
YGJKAILDLPIFCZ-UHFFFAOYSA-N,1,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.1,6.8682026863098145
YGOMVEIEVIZJFF-JKSUJKDBSA-N,1,2,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.265000000000001,7.8752360343933105
YHGYDTGBMKTLPH-NQIIRXRSSA-N,1,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.32,7.600869178771973
YIPSQHDECVTTIC-NNGSBXSVSA-N,1,4,MolFormer-Mean,XGB,XGB + MolFormer-Mean,8.52,8.167010307312012
YIXDWPGKRKLDML-AWEZNQCLSA-N,1,2,MolFormer-Mean,XGB,XGB + MolFormer-Mean,8.4,8.395853996276855
YJGBPDRSVXCGGG-DZGCQCFKSA-N,1,2,MolFormer-Mean,XGB,XGB + MolFormer-Mean,8.435,7.679065227508545
YJZRVQKJIFHXBP-MXVIHJGJSA-N,1,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.84,7.490219593048096
YKFSMOUFOXUQLG-UHFFFAOYSA-N,1,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,5.1,6.591148376464844
YLCJLPKUVYAFRE-QLPKVWCKSA-N,1,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.449999999999999,7.194553375244141
YLWILSVEXGUUFP-UHFFFAOYSA-N,1,2,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.31,7.578668117523193
YMGBPWVLZQNQFK-LBPRGKRZSA-N,1,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,8.05,8.236915588378906
YMZSYLUBFOARLT-UHFFFAOYSA-N,1,2,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.26,6.99306583404541
YNQDIELZBNNYMX-UHFFFAOYSA-N,1,4,MolFormer-Mean,XGB,XGB + MolFormer-Mean,8.31,7.266078948974609
YNURNKHUOKGJKQ-UHFFFAOYSA-N,1,2,MolFormer-Mean,XGB,XGB + MolFormer-Mean,5.76,6.402997970581055
YODKHKXVAZNODR-UHFFFAOYSA-N,1,4,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.25,7.710501194000244
YOTMUJXMGKBCJI-UHFFFAOYSA-N,1,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.42,6.708854675292969
YQDBFFOLHOLZKQ-GTPINHCMSA-N,1,2,MolFormer-Mean,XGB,XGB + MolFormer-Mean,8.22,7.864815711975098
YRFKNZJDKYZGGS-UHFFFAOYSA-N,1,4,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.85,7.459306716918945
YRXHHMUCQVXQQZ-PTSVWTKZSA-N,1,4,MolFormer-Mean,XGB,XGB + MolFormer-Mean,4.77,5.924422264099121
YRZSUCWXBWCSKC-BMGDILEWSA-N,1,4,MolFormer-Mean,XGB,XGB + MolFormer-Mean,6.92,7.5947675704956055
YRZSUCWXBWCSKC-JLSDUUJJSA-N,1,4,MolFormer-Mean,XGB,XGB + MolFormer-Mean,6.52,7.417334079742432
YSAHIYORNYLDMN-JCNLHEQBSA-N,1,4,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.39,7.6537628173828125
YSCRLJGELYZACN-QFIPXVFZSA-N,1,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.25,7.359469413757324
YSKFGBAYHFLJPZ-JXMROGBWSA-N,1,2,MolFormer-Mean,XGB,XGB + MolFormer-Mean,4.59,6.078425884246826
YTRXZKNDLRUBRK-KWUMSVIQSA-N,1,1,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.7,6.975801944732666
YTXJELCYXHBTEZ-LBAQZLPGSA-N,1,1,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.52,7.354219913482666
YUDTVULXQVYYNC-FOLVSLTJSA-N,1,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.3,7.012030601501465
YUJMTTVCSDSBRX-ZDUSSCGKSA-N,1,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.62,7.61253547668457
YVRAGDOGHOFVAV-NHPVSCMHSA-N,1,1,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.42,7.257579803466797
YVSODWPINHYMTB-WCQYABFASA-N,1,2,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.484999999999999,7.701539039611816
YVTXACLMSGWIHC-CMPLNLGQSA-N,1,1,MolFormer-Mean,XGB,XGB + MolFormer-Mean,8.035,7.673208236694336
YVYCTLLAVRNGEF-GXTWGEPZSA-N,1,2,MolFormer-Mean,XGB,XGB + MolFormer-Mean,8.425,7.62109899520874
YWKRPHSLBJKOAU-JEYLPNPQSA-N,1,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,8.52,8.40431022644043
YWTNZWTWPXOTMS-UHFFFAOYSA-N,1,2,MolFormer-Mean,XGB,XGB + MolFormer-Mean,5.46,6.094301700592041
YXACHAYJFVKEGM-YPMHNXCESA-N,1,1,MolFormer-Mean,XGB,XGB + MolFormer-Mean,8.4,6.281866550445557
YXGNKWWQBPNQGF-UHFFFAOYSA-N,1,1,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.85,8.068480491638184
YXGOBDAAYPMHSY-SWLSCSKDSA-N,1,2,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.175,7.478950023651123
YXJXMUOKXGOJSX-UTKZUKDTSA-N,1,1,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.18,7.345236301422119
YXMXFIXCGYXMMH-LBPRGKRZSA-N,1,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.75,7.624846935272217
YXTJFYWQCCHXMG-WKILWMFISA-N,1,1,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.41,7.2091803550720215
ZAGOOYBFBXAWFI-UHFFFAOYSA-N,1,1,MolFormer-Mean,XGB,XGB + MolFormer-Mean,6.19,6.49241828918457
ZAGXFWMLCVBKQA-HALDLXJZSA-N,1,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.54,7.287383079528809
ZAKRHAFBIBTPAZ-UOIKSKOESA-N,1,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.29,7.2231669425964355
ZBIRHILYHCONPB-GXTWGEPZSA-N,1,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.12,7.761373519897461
ZBPBSDLPRVLCQI-BBRMVZONSA-N,1,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,8.15,8.025423049926758
ZBPBSDLPRVLCQI-XJKSGUPXSA-N,1,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,8.1,7.904002666473389
ZCIFHOGRCNHUOK-GXTWGEPZSA-N,1,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,9.31,7.669885635375977
ZCMKYTSUHVQDND-DOMZBBRYSA-N,1,2,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.525,7.270782470703125
ZDSBAXBNBDORFX-IGEOTXOUSA-N,1,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,9.0,8.557238578796387
ZEPHBHNMKKSYEJ-DYXDTQHNSA-N,1,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.02,7.600925445556641
ZESGFLRFTSROCX-NVXWUHKLSA-N,1,1,MolFormer-Mean,XGB,XGB + MolFormer-Mean,8.32,7.6153364181518555
ZFDRQUMFPQAQNX-HBYGRHMLSA-N,1,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.71,7.397832870483398
ZFYMVMUDHSAMSG-ATCWAGBWSA-N,1,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.445,7.382674694061279
ZGUQIIBJOCXMDV-UHFFFAOYSA-N,1,1,MolFormer-Mean,XGB,XGB + MolFormer-Mean,8.7,6.923791408538818
ZGWIQYQXDGDHMR-SFHVURJKSA-N,1,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,8.52,8.525689125061035
ZICMCRZATKHWEO-FOLVSLTJSA-N,1,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.69,7.475135326385498
ZIKZMIAHXLHIRK-NHAGDIPZSA-N,1,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,8.205,7.797205448150635
ZIVPKPBELQYMFG-SFHVURJKSA-N,1,4,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.48,7.206676483154297
ZJABEFARNCXQDZ-KRWDZBQOSA-N,1,1,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.6,7.91184663772583
ZJKZMXQQSDVDLA-NCFLSLSRSA-N,1,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,5.32,5.5088114738464355
ZJKZMXQQSDVDLA-RMXXGELBSA-N,1,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,5.25,5.102183818817139
ZJLOTFNKTLOXQU-AWEZNQCLSA-N,1,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,8.4,8.491707801818848
ZJLYAVZPZQXDIQ-UHFFFAOYSA-N,1,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.85,7.033998489379883
ZKGVGSMPJCRCOI-OFNKIYASSA-N,1,1,MolFormer-Mean,XGB,XGB + MolFormer-Mean,8.15,7.449011325836182
ZKMARFBVNODTEA-MULNXWOJSA-N,1,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.23,7.105929374694824
ZKPBQRHUFMIQCM-ZLPCBKJTSA-N,1,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,8.4,8.167204856872559
ZKTUMHFHLXSNAM-SFTDATJTSA-N,1,1,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.85,7.4568305015563965
ZKVHRKRSQGNMIJ-UHFFFAOYSA-N,1,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,6.99,7.149270534515381
ZLGGDXLEMLRCRT-UHFFFAOYSA-N,1,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.38,7.374907970428467
ZLQWHYXILIRZJA-NILFDRSVSA-N,1,4,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.44,7.51155424118042
ZLQWHYXILIRZJA-UGFHNGPFSA-N,1,4,MolFormer-Mean,XGB,XGB + MolFormer-Mean,6.84,7.458043575286865
ZLRQOPRFOLBNTA-UHFFFAOYSA-N,1,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.74,7.708077430725098
ZMFNOHRIULKSCC-UHFFFAOYSA-N,1,4,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.28,6.4483232498168945
ZNOZSVVROSWSRZ-WMLDXEAASA-N,1,4,MolFormer-Mean,XGB,XGB + MolFormer-Mean,8.295,8.286360740661621
ZNZNLOPOYMLSDO-UHFFFAOYSA-N,1,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.44,7.149177551269531
ZOHYTOOFZMTKLL-JOCQHMNTSA-N,1,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.58,7.364670753479004
ZPQGIOXLLCZONP-SFHVURJKSA-N,1,4,MolFormer-Mean,XGB,XGB + MolFormer-Mean,6.195,6.674384117126465
ZPWTWZBWZLSTLF-KBPBESRZSA-N,1,1,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.65,7.237145900726318
ZPXMWXHOFAMXMI-FPOVZHCZSA-N,1,1,MolFormer-Mean,XGB,XGB + MolFormer-Mean,8.15,7.203032970428467
ZPYIDLJKUISUIE-BEFAXECRSA-N,1,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.01,7.369831562042236
ZPYQDEKCILEBNB-AWEZNQCLSA-N,1,1,MolFormer-Mean,XGB,XGB + MolFormer-Mean,9.0,8.375693321228027
ZQDXHKPYPKVBFP-DOMZBBRYSA-N,1,2,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.57,6.811856746673584
ZQPFWJOHVAEPBW-UHFFFAOYSA-N,1,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,8.16,8.210464477539062
ZROLHBHDLIHEMS-HUUCEWRRSA-N,1,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,5.785,5.816648960113525
ZRVTVXBVIYQWKR-UHFFFAOYSA-N,1,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,6.28,7.245960712432861
ZSBRAOYPHXSBBJ-GXTWGEPZSA-N,1,2,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.689999999999999,7.592705726623535
ZSDKCIXPAMDTMA-GCJKJVERSA-N,1,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.15,7.2339653968811035
ZSIJWXVPDONYJZ-NHPVSCMHSA-N,1,1,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.855,7.254336357116699
ZTARYRCURIRMNQ-RUYXUALKSA-N,1,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.02,7.3260674476623535
ZUTUWJYMCADJHD-UHFFFAOYSA-N,1,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,4.84,6.163957118988037
ZVRSTWIVTSZIGD-ZDUSSCGKSA-N,1,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,8.1,8.075482368469238
ZVSPWYGMKXWYHG-UHFFFAOYSA-N,1,4,MolFormer-Mean,XGB,XGB + MolFormer-Mean,8.12,8.025537490844727
ZWTQJRZNKIYIOA-VIKVFOODSA-N,1,1,MolFormer-Mean,XGB,XGB + MolFormer-Mean,6.67,7.0099992752075195
ZXVAOQBQHVUZEJ-QFIPXVFZSA-N,1,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.6,7.806187629699707
ZXWITAARDYYKLO-QRWLVFNGSA-N,1,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.7,7.525769233703613
ZXZGHARNRVRJPP-MQMHXKEQSA-N,1,2,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.75,7.318850994110107
ZYJXKCVDCJYPHV-FCRSSCQMSA-N,1,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,6.3,7.279109477996826
ZZJVCNLMLHLBLE-KXTWHKPSSA-N,1,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.175,7.123996257781982
ZZJWYOJKUOWURA-FQEVSTJZSA-N,1,1,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.75,7.261198997497559
ZZSYQYNHASLYPZ-FOLVSLTJSA-N,1,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.61,7.208617687225342
AADNQPJZRQAMOD-OOHWJJMZSA-N,2,2,MolFormer-Mean,XGB,XGB + MolFormer-Mean,9.0,8.41721248626709
AADPNBLFAHYYBS-VXGBXAGGSA-N,2,2,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.2,6.807239532470703
AAOJDMVYFBSKFT-UHFFFAOYSA-N,2,4,MolFormer-Mean,XGB,XGB + MolFormer-Mean,5.67,5.9930596351623535
AARVTENEMZRJQO-VIZZQPHQSA-N,2,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.49,7.044866561889648
AASDZFLETHTKKS-UHFFFAOYSA-N,2,1,MolFormer-Mean,XGB,XGB + MolFormer-Mean,5.58,7.719015121459961
ABOASBRALGFDPQ-GJZGRUSLSA-N,2,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,6.81,7.287296295166016
ABQLUKILVQNPKZ-UHFFFAOYSA-N,2,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,5.79,7.176290988922119
ABYAAFDXQRWTJE-DOTOQJQBSA-N,2,1,MolFormer-Mean,XGB,XGB + MolFormer-Mean,8.37,7.715366840362549
ADSGDRJGOSICMK-XJKSGUPXSA-N,2,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,8.62,7.88018274307251
ADVULNQGSUGCCG-KXTWHKPSSA-N,2,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.220000000000001,7.2214484214782715
AFCFNPKLZQLKPK-APWZRJJASA-N,2,4,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.605,7.471826553344727
AGKMZNQCTOWDFF-ZDUSSCGKSA-N,2,2,MolFormer-Mean,XGB,XGB + MolFormer-Mean,8.05,7.613479137420654
AGPQIQSLJAQASS-GLJUWKHASA-N,2,4,MolFormer-Mean,XGB,XGB + MolFormer-Mean,8.155,7.683945178985596
AGXCNAPHYYLCHN-IBGZPJMESA-N,2,2,MolFormer-Mean,XGB,XGB + MolFormer-Mean,6.24,7.02744197845459
AHHGHXFTQVZBPO-UHFFFAOYSA-N,2,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,6.48,6.035095691680908
AHJAJTHWNBFJBF-YCPHGPKFSA-N,2,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.95,7.883057594299316
AIAJJMJAXBVVRD-YABSGUDNSA-N,2,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,6.9,6.860617160797119
AIWIRRGSGOLMQX-UHFFFAOYSA-N,2,4,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.75,7.393563747406006
AIXGIOZVDSOSEU-HWWDLCQESA-N,2,2,MolFormer-Mean,XGB,XGB + MolFormer-Mean,8.19,7.498900890350342
AJFUDTVIKFGQMS-UHFFFAOYSA-N,2,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,5.57,6.559934616088867
AJGIUAWWWVYNEY-ZDUSSCGKSA-N,2,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.68,7.683111190795898
AKDLWVHAJCEAKD-ZDUSSCGKSA-N,2,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,9.0,8.163701057434082
AKQMAZGMANPFFK-GOSISDBHSA-N,2,1,MolFormer-Mean,XGB,XGB + MolFormer-Mean,6.3,6.727014541625977
AKQMAZGMANPFFK-SFHVURJKSA-N,2,1,MolFormer-Mean,XGB,XGB + MolFormer-Mean,6.51,6.752320289611816
AKQMAZGMANPFFK-UHFFFAOYSA-N,2,1,MolFormer-Mean,XGB,XGB + MolFormer-Mean,6.63,6.432989597320557
AKXYWNUSJTXEKI-NHAGDIPZSA-N,2,2,MolFormer-Mean,XGB,XGB + MolFormer-Mean,6.54,6.8711395263671875
AKZDACQLYHVVHF-WCQYABFASA-N,2,2,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.62,8.075421333312988
AKZZSBPAHSIOBC-XVDXERDNSA-N,2,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.1,7.262153625488281
ALDVAWDTIJSMNO-ZDHWLGKOSA-N,2,1,MolFormer-Mean,XGB,XGB + MolFormer-Mean,5.1,5.407841682434082
ALEGZXFLOSZQFJ-OIPGSKEASA-N,2,1,MolFormer-Mean,XGB,XGB + MolFormer-Mean,5.36,5.412240028381348
ALPYZNHKWLPYPM-HDJSIYSDSA-N,2,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,6.98,7.560914993286133
AMABIFVVCZYKIM-WCQYABFASA-N,2,1,MolFormer-Mean,XGB,XGB + MolFormer-Mean,8.295,7.626659870147705
AMMUKFMDWPZRHN-OOHWJJMZSA-N,2,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,8.4,8.234116554260254
ANDQZSDRMVJBQS-UHFFFAOYSA-N,2,3,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.77,7.713367938995361
ANNUHVXNCFVLIP-GXTWGEPZSA-N,2,1,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.48,7.829950332641602
ANPQBLBZMKRGJT-UHFFFAOYSA-N,2,4,MolFormer-Mean,XGB,XGB + MolFormer-Mean,8.0,7.9569597244262695
ANROYDNBUBEGHC-MQMHXKEQSA-N,2,2,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.44,7.458917617797852
ANSVBJGYIJAUDS-UHFFFAOYSA-N,2,4,MolFormer-Mean,XGB,XGB + MolFormer-Mean,5.8,5.74368143081665
ANVHGHPKRCRGRV-UHFFFAOYSA-N,2,4,MolFormer-Mean,XGB,XGB + MolFormer-Mean,7.48,7.857532501220703
AOHQOEYOFNJJNZ-XLIONFOSSA-N,2,0,MolFormer-Mean,XGB,XGB + MolFormer-Mean,8.4,7.282553195953369
