inchikey,scaffold,partition,fold
KHNKWIRXUWCUEJ-FOLVSLTJSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccccc4)CC32)no1,2,0
KHSABDQBZIWQTO-ZDUSSCGKSA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ncno3)c(=O)c21)Nc1cccc(-c2cccnc2)n1,2,0
KHZLLVHHICAXLI-JYAVWHMHSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccccn4)CC32)no1,2,3
KIBRIXFLSAEWRD-MNNVXMFVSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cccc(-c2ccc(N3CC4CC4C3)nc2)n1,2,3
KISLLAVVUQSKFA-BEFAXECRSA-N,O=C(NCc1cc(-c2cccnc2)ncn1)C1CCCN1S(=O)(=O)c1ccccc1,2,0
KISLLAVVUQSKFA-KXBFYZLASA-N,O=C(NCc1cc(-c2cccnc2)ncn1)C1CCCN1S(=O)(=O)c1ccccc1,2,0
KKAXOBZHIMMGAT-GOEBONIOSA-N,O=c1n(Cc2nc(C3COC(c4ccccc4)C3)no2)nc2ccccn12,2,4
KKHGKGCIZAIQFF-QHCPKHFHSA-N,O=C(NCc1cc(-c2ccccn2)c[nH]c1=O)C1CCCN1S(=O)(=O)c1cc2ccccc2o1,2,2
KMNAEBCIGPEECD-UHFFFAOYSA-N,O=c1c2ccncc2ncn1Cc1nn(CCc2ccccc2)c(=O)o1,2,4
KNPPROPWZGMELQ-UTKZUKDTSA-N,O=C(NCc1cc(-c2ccccc2)ncn1)C1CCCN1S(=O)(=O)c1ccccc1,2,1
KOJGDUNEMGGIAC-UHFFFAOYSA-N,O=C(CCCCCCCCc1ccccc1)CCc1ccccc1,2,2
KOYSGBCDWRHDGA-QFIPXVFZSA-N,O=C(NCc1cc(-c2cccnc2)c[nH]c1=O)C1CCCN1S(=O)(=O)c1cc2ccccc2o1,2,0
KQDOMOCNSBRDDX-DZGCQCFKSA-N,O=c1c2cccnc2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,2,1
KQWPJWCPXVABPC-DEOSSOPVSA-N,O=C(NCc1c[nH]c(=O)c(-c2ccccc2)c1)C1CCCN1S(=O)(=O)c1cc2ccccc2o1,2,0
KRBDFQDQWIUJAV-ZDUSSCGKSA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ccon3)c(=O)c21)Nc1cncc(-c2cccnc2)n1,2,0
KRKWCQHXZXSWFM-UHFFFAOYSA-N,c1ccc(Oc2ncnc3[nH]ccc23)cc1,2,3
KRWUIYYMASCNIU-JTQLQIEISA-N,O=c1c2ccsc2ncn1Cc1nnn(CCc2ccccc2)n1,2,1
KSJHONZXLRBUGV-UHFFFAOYSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cccc(-c2cccnc2)n1,2,0
KSLQPFSVJVQJTN-UHFFFAOYSA-N,O=C(Cc1ccnc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,2,0
KTXOJFRLLCSGST-ATCWAGBWSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccccc4)CC32)no1,2,0
KTXXTAMHYVKIKC-UHFFFAOYSA-N,O=C(NCc1ccc2[nH]ccc2c1)c1cn2c(=O)n(Cc3ccccc3)c(=O)cc2s1,2,1
KUCKGTYCUCCWBF-UHFFFAOYSA-N,O=C(NCC(Cc1ccccc1)N1CCCC1)C1(c2ccccc2)CCCC1,2,3
KUMFMRYNIVJBRS-UONOGXRCSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,2,2
KUOPDXDRBGFUSS-UHFFFAOYSA-N,O=C(CNC(=O)c1cnoc1)c1ccccc1,2,1
KUPHFKFESJUDAK-FQEVSTJZSA-N,O=C(NCc1cn(-c2cccnc2)c(=O)[nH]c1=O)C1CCCN1S(=O)(=O)c1cc2ccccc2o1,2,4
KUTXHEQBZVXQNL-UHFFFAOYSA-N,c1ccc(Oc2ncnc3[nH]ccc23)cc1,2,3
KUZQVDWAFOZJOE-QRWLVFNGSA-N,O=C(NCc1cc(N2CCCCC2)ccn1)C1CCCN1S(=O)(=O)c1ccccc1,2,2
KVBIZNGZPXTWQB-GXTWGEPZSA-N,O=c1[nH]cnc2ncn(Cc3nc(C4COC(c5ccccc5)C4)no3)c12,2,4
KVHIQQZLYJNLIF-SQGPQFPESA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4cccc(-c5cnco5)c4)CC32)no1,2,1
KVMFUOIFKMJGTE-IPVJXJPOSA-N,O=c1c2cccnc2ncn1Cc1nc(C2CC(c3ccccc3)C2)no1,2,2
KVPTURFWDARJNL-IGOJGBNBSA-N,O=c1c2ccncc2ncn1Cc1nc(C2C3CN(c4ccccc4)CC32)no1,2,1
KVSPYEYQFMGJNK-GXTWGEPZSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,2,2
KVVPUULMDPPTDH-SQWLQELKSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4cccnc4)CC32)no1,2,0
KVVPUULMDPPTDH-YCPHGPKFSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4cccnc4)CC32)no1,2,0
KWWJAPGGMKHGFX-UHFFFAOYSA-N,O=C(NCC(CC1CCOCC1)N1CCCCC1)C1(c2ccccc2)CCCC1,2,0
KXJKBRSZQXSODD-SWLSCSKDSA-N,c1ccc(C2CC(c3noc(Cn4cnc5cccnc54)n3)CO2)cc1,2,4
KXQHESILURTFDZ-OOHWJJMZSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cncc(-c2ccc(N3CC4CC4C3)nc2)n1,2,2
KXWZZRHVIAVSMX-UHFFFAOYSA-N,c1ccc(-c2ccc3[nH]ncc3c2)cc1,2,4
KXZXNLHJKUDAQF-UHFFFAOYSA-N,c1ccc(-c2ccc3[nH]ncc3c2)cc1,2,4
KYNKXOOLHDJDOZ-ATCWAGBWSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccccc4)CC32)no1,2,0
KZDJEUUOOISTHH-UHFFFAOYSA-N,O=C(NCc1ccncc1)c1cn2c(=O)n(Cc3ccccc3)c(=O)cc2s1,2,3
KZXZMTYISMCMQC-UZLBHIALSA-N,O=C(NCc1cc(-c2ccccn2)ccn1)C1CCCN1S(=O)(=O)c1ccccc1,2,2
KZYIBERUTGMWIW-WILYLXEWSA-N,O=C(NCc1cc(-c2cncnc2)ncn1)C1CCCN1S(=O)(=O)c1ccccc1,2,1
KZYMSANMAJGLBF-RCAAVWGTSA-N,c1ccncc1,2,3
LAMKDCIOIKOTRV-VQFNDLOPSA-N,O=c1c2cccnc2ncn1Cc1nc(C2C3CN(c4ccccc4)CC32)no1,2,2
LAOOFNIDAVFMLB-GXTWGEPZSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,2,2
LAZQLGQFJPMZPC-OFNKIYASSA-N,O=C(NCc1cccc(-c2cccnc2)c1)C1CCCN1S(=O)(=O)c1ccccc1,2,0
LBCLKSUDHMQCPT-UHFFFAOYSA-N,O=C(CNC(=O)c1cnoc1)c1ccccc1,2,1
LCHWALDJSLNZAF-UHFFFAOYSA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ccon3)c(=O)c21)Nc1cccc(-c2cccnc2)n1,2,3
LCVAKFVAVVYVKP-XLIONFOSSA-N,O=C(NCc1cccc(-c2cncnc2)c1)C1CCCN1S(=O)(=O)c1ccccc1,2,0
LDLLVRCAPFWYTL-YWPYICTPSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4ccccc4)CC32)no1,2,3
LDOFQBOPGCJOBN-NWANDNLSSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3Cc4ccccc4C32)no1,2,2
LDOFQBOPGCJOBN-SNPRPXQTSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3Cc4ccccc4C32)no1,2,2
LDWKVFAOUNQPHG-MAUKXSAKSA-N,O=S(=O)(c1ccccc1)N1CCCC1c1ccccc1,2,3
LEKRFJTXKXUQOH-WCQYABFASA-N,O=c1[nH]cnc2ncn(Cc3nc(C4COC(c5ccccc5)C4)no3)c12,2,4
LFAYPGINOVAESB-ATCWAGBWSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccccc4)CC32)no1,2,0
LFIARYKUQKQPHR-RUYXUALKSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccc5c(c4)CCCC5)CC32)no1,2,1
LFJLLZGVJMOKAN-YCPHGPKFSA-N,O=c1c2[nH]cnc2nnn1Cc1nc(C2C3C=C(c4ccccc4)CC32)no1,2,1
LFLLGOFAJPSJPA-NSHDSACASA-N,O=C1NCCc2c1sc1ncn(Cc3nnn(CCc4cccs4)n3)c(=O)c21,2,1
LFMJKUKQVYUFOI-SHTZXODSSA-N,O=c1c2cccnc2ncn1Cc1nc(C2CC(c3ccccc3)C2)no1,2,2
LFOVPEOOEVQMOM-UHFFFAOYSA-N,c1ccc(-c2ccc3[nH]ncc3c2)cc1,2,4
LFVOFPFXYXXTEY-UHFFFAOYSA-N,O=c1c2[nH]cnc2ncn1Cc1nn(CCCOc2ccccc2)c(=O)o1,2,1
LFYAILSQQZVGPM-ZDUSSCGKSA-N,O=c1ccc2ncn(Cc3nn(CCc4ccccc4)c(=O)o3)c(=O)c2[nH]1,2,3
LGDQCKVOXHGGTO-AWEZNQCLSA-N,O=c1c2cccnc2ncn1Cc1nn(CCc2ccccc2)c(=O)o1,2,1
LGDQCKVOXHGGTO-CQSZACIVSA-N,O=c1c2cccnc2ncn1Cc1nn(CCc2ccccc2)c(=O)o1,2,1
LGMMPJBTYVKDBK-SQWLQELKSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4ccccc4)CC32)no1,2,3
LGVSQHZAKUBGAR-UHFFFAOYSA-N,O=C(NCc1cnn(-c2ccccc2)c1)C1CCCC1S(=O)(=O)c1ccccc1,2,2
LGVSQHZAKUBGAR-UXHICEINSA-N,O=C(NCc1cnn(-c2ccccc2)c1)C1CCCC1S(=O)(=O)c1ccccc1,2,2
LHKBWGFVZPWGQN-MNZLEMJZSA-N,O=c1c2ccncc2ncn1Cc1nc(C2C3CN(c4ccccc4)CC32)no1,2,1
LHZDFHPXUSASSO-IRLDBZIGSA-N,O=C(NCc1cccc(-c2cccnc2)c1)C1CCCN1S(=O)(=O)c1ccccc1,2,0
LHZORGBUTZZYPP-FHERZECASA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cccc(-c2cnc(N3CC4CC4C3)nc2)n1,2,2
LHZORGBUTZZYPP-UHFFFAOYSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cccc(-c2cnc(N3CC4CC4C3)nc2)n1,2,2
LIFYIRBVSHHVHX-UHFFFAOYSA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ccno3)c(=O)c21)Nc1cccc(-c2cccnc2)n1,2,4
LISYHIGPSGJBLO-GTPINHCMSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cncc(-c2cnc(N3CC4CC4C3)nc2)n1,2,0
LJNZMPRTKUDPDS-UHFFFAOYSA-N,O=c1c2[nH]cnc2ncn1Cc1nn(CCc2ccccc2)c(=O)o1,2,1
LJVBOYNVRPSCQX-UHFFFAOYSA-N,O=C(Cc1nsc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,2,2
LKBZHIMJQJYAHH-UHFFFAOYSA-N,O=C1C2=C(NC(=S)NC2c2ccccc2)c2ccccc21,2,2
LKFOIEUPHQVDAK-UHFFFAOYSA-N,c1ccc(Oc2cccc3[nH]ccc23)cc1,2,2
LKFWDDRPBOSQHO-NSHDSACASA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cncc(-c2cncnc2)n1,2,1
LKGOYTNWKHESNU-UHFFFAOYSA-N,c1ccccc1,2,1
LLQYCVKVDILAKB-GXTWGEPZSA-N,S=c1c2[nH]cnc2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,2,0
LLRCPJPOJWCVFG-NXNVCVFFSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CCC(Oc4ccccc4)C32)no1,2,3
LMRCGSHKMMSQEV-SQWLQELKSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4ccncc4)CC32)no1,2,4
LMRCGSHKMMSQEV-YCPHGPKFSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4ccncc4)CC32)no1,2,4
LMRQHWNBPZIMFT-UHFFFAOYSA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ccon3)c(=O)c21)Nc1ccccn1,2,0
LMTHLRLOCUUWOQ-UHFFFAOYSA-N,c1ccc(-c2ccc3[nH]ncc3c2)cc1,2,4
LMYBZPVFXTXZQG-FOLVSLTJSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccccc4)CC32)no1,2,0
LNHYIPIWVZDRTE-KOMQPUFPSA-N,O=c1c2cccc(=O)n2ccn1Cc1nn(C2CC(c3ccccc3)C2)c(=O)o1,2,0
LNPOPNHAJSGXPH-BEFAXECRSA-N,O=C(NCc1ccnc(-c2cncnc2)c1)C1CCCN1S(=O)(=O)c1ccccc1,2,0
LNRZVKYAWMXAPS-UHFFFAOYSA-N,O=C(CNC(=O)c1ccccc1)c1ccccc1,2,2
LNSIRIOINRHVCV-UHFFFAOYSA-N,c1ccc(Nc2n[nH]c3ccccc23)cc1,2,3
LOEVTFQCTSNTAC-IERDGZPVSA-N,O=C(NCc1cc(N2CCCCC2)ccn1)C1CCCN1S(=O)(=O)c1ccccc1,2,2
LORGNQOYVLGAGP-PMACEKPBSA-N,O=C(NCc1cccc(-c2cncnc2)c1)C1CCCN1S(=O)(=O)c1ccccc1,2,0
LOTBKQZXFAVCCV-ATCWAGBWSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccccc4)CC32)no1,2,0
LPCOIIXPRFJUPJ-JRZJBTRGSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cccc(-c2cnc(N3CCCC3)nc2)n1,2,1
LPLVBOWGFAEFOE-GDBMZVCRSA-N,O=c1c2cccnc2ncn1Cc1nn(C2CCC(c3ccccc3)C2)c(=O)o1,2,1
LQLOSOHAEWYAAN-RUYXUALKSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccc5ccccc5c4)CC32)no1,2,1
LRHYTZHUYICYOM-UHFFFAOYSA-N,O=C(Cc1coc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,2,4
LRLWBLKHOSPXAN-APWZRJJASA-N,O=C(NCc1cccc(-c2cscn2)c1)C1CCCN1S(=O)(=O)c1ccccc1,2,1
LRQGQNBGWAVMGR-WCQYABFASA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,2,2
LRXFJLLAFBGRML-GRTSSRMGSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1csc(-c2cnc(N3CC4CC4C3)nc2)n1,2,4
LRZQMDHWCOUOPM-SQWLQELKSA-N,O=c1c2[nH]nnc2ncn1Cc1nc(C2C3C=C(c4ccccc4)CC32)no1,2,1
LRZQMDHWCOUOPM-YCPHGPKFSA-N,O=c1c2[nH]nnc2ncn1Cc1nc(C2C3C=C(c4ccccc4)CC32)no1,2,1
LSUGPAVXOXLORK-JOCHJYFZSA-N,O=C(CNC(=O)N1CCN(c2ccccn2)CC1)c1ccccc1,2,0
LTAAZSNGZSIZQM-UHFFFAOYSA-N,O=C(NCc1ccccc1)c1cn2c(=O)n(Cc3ccccc3)c(=O)cc2s1,2,2
LTDJLTDLWIUUDL-NFOMZHRRSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1ccnc(-c2cnc(N3CC4CC4C3)nc2)n1,2,3
LTWAIMIDHDTCGE-UHFFFAOYSA-N,c1cncc(-c2n[nH]c3ccccc23)c1,2,1
LTXRMKXVBGTLSA-UHFFFAOYSA-N,O=C(Cn1cnc2ncccc2c1=O)NCCc1ccccc1,2,4
LUBDIXHYIRNPIQ-UHFFFAOYSA-N,O=C(Cc1cccc2c1C(=O)NC2=O)Nc1nc(-c2ccccc2)cs1,2,0
LUKBXSAWLPMMSZ-OWOJBTEDSA-N,C(=Cc1ccccc1)c1ccccc1,2,2
LUOQKYCEQBFDOI-MNZLEMJZSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4cnc5ccccc5c4)CC32)no1,2,0
LUTWICAIXWFDLX-DZFIZOCASA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccc5c(c4)CCC5)CC32)no1,2,3
LVGJWOUPWIVHGT-VKJFTORMSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4ccc5[nH]ncc5c4)CC32)no1,2,3
LVNGBBYMWXDSCD-UHFFFAOYSA-N,O=C(Cc1ccnc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,2,0
LWHBTYBHTYESIQ-UHFFFAOYSA-N,c1ccc(Oc2ncnc3[nH]ccc23)cc1,2,3
LWLNRICWXNERKX-PANOFWHVSA-N,c1ccccc1,2,1
LWPXBBRIJUTOEP-ZDUSSCGKSA-N,O=c1c2ccsc2ncn1Cc1nc(CCc2ccccc2)no1,2,4
LXWUTCSZIGIMGQ-NRFANRHFSA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ccccn3)c(=O)c21)Nc1cccc(-c2cnc(N3CCCC3)nc2)n1,2,0
LXYWSBOWXXFXME-QAPCUYQASA-N,O=C(NCc1cnn(-c2cccnc2)c1)C1CCCN1S(=O)(=O)c1ccccc1,2,3
LYNYBISSXARLGD-UHFFFAOYSA-N,O=C(Cc1cccc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,2,3
LYYSCYDFWXHSRF-LAQFHYBYSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccc5scnc5c4)CC32)no1,2,1
LZAWPGLJCUXQOP-UHFFFAOYSA-N,c1ccccc1,2,1
LZLVNQUCQLQASZ-UHFFFAOYSA-N,O=C(Cn1ccc2[nH]c(=O)[nH]c(=O)c21)Nc1ccccc1,2,4
LZRMYUSAULVNHO-WCQYABFASA-N,O=c1c2[nH]cnc2cnn1Cc1nc(C2COC(c3ccccc3)C2)no1,2,3
LZZAVIYOWBNZER-VYDXJSESSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4ccccc4)CC32)no1,2,3
LZZAVIYOWBNZER-ZMSDIMECSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4ccccc4)CC32)no1,2,3
MAAPLVMPZDDSFI-ZETCQYMHSA-N,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,2,2
MALXQNURGIETDN-MOPGFXCFSA-N,O=C(NCc1cnn(-c2ccccc2)c1)C1CCC1S(=O)(=O)c1ccccc1,2,3
MALXQNURGIETDN-UHFFFAOYSA-N,O=C(NCc1cnn(-c2ccccc2)c1)C1CCC1S(=O)(=O)c1ccccc1,2,3
MANPXGYRIORUOE-GOEBONIOSA-N,O=c1c2cccnc2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,2,1
MARWGKHZVAMFRS-HNNXBMFYSA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ccon3)c(=O)c21)Nc1cccc(-c2cccnc2)n1,2,3
MBEIRYJQOWMKGK-UHFFFAOYSA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ncon3)c(=O)c21)Nc1cccc(-c2cccnc2)n1,2,3
MBFAPSKWPISCAC-OOAXWGSJSA-N,O=C(Cc1coc2[nH]c(=O)[nH]c(=O)c12)N=c1[nH]c(-c2ccccc2)cs1,2,4
MBHKUJMCEPPIEW-MNZLEMJZSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4cccc(-c5cnco5)c4)CC32)no1,2,4
MBQFITADUYCEOL-UHFFFAOYSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cccc(-c2cncnc2)n1,2,4
MCSVDEMEILTGTA-LURJTMIESA-N,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,2,2
MDZCDAYNNUPZDO-NQZBTDCJSA-N,O=C(NCc1cc(-c2cncnc2)nc(C2CC2)n1)C1CCCN1S(=O)(=O)c1ccccc1,2,0
MESAZEZGAZMOOO-UHFFFAOYSA-N,O=C(Cc1cccc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,2,3
MFRZFIMXWVKZNR-UHFFFAOYSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cccc(-c2ccccc2)n1,2,4
MGGVBMYIXILZHA-UHFFFAOYSA-N,O=C(Cc1ccnc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,2,0
MHAHARMDLJOTNL-NSHDSACASA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ncon3)c(=O)c21)Nc1csc(-c2cccnc2)n1,2,0
MHCWTBFSBKNAMQ-DCPHZVHLSA-N,O=C(NCc1ccnc(-c2cncnc2)c1)C1C2CC2CN1S(=O)(=O)c1ccccc1,2,2
MHTJEUOFLVQMCL-NJHPPEEMSA-N,c1ccccc1,2,1
MHTJEUOFLVQMCL-UFVXJIOISA-N,c1ccccc1,2,1
MHVONIOEJOVODB-UHFFFAOYSA-N,c1ccc(Oc2ncnc3[nH]ccc23)cc1,2,3
MJFAWSAGOMZKPI-RAXQPMNESA-N,O=C(Cc1coc2[nH]c(=O)[nH]c(=O)c12)N=c1[nH]c(-c2ccccc2)cs1,2,4
MJLDVLCZYBQYAL-UHFFFAOYSA-N,O=C(Cc1coc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,2,4
MJYWLKTXRPVKEZ-MSOLQXFVSA-N,O=C(Cc1cnn(-c2cccnc2)c1)NC1CCC1S(=O)(=O)c1ccccc1,2,0
MJYWLKTXRPVKEZ-UHFFFAOYSA-N,O=C(Cc1cnn(-c2cccnc2)c1)NC1CCC1S(=O)(=O)c1ccccc1,2,0
MJZFLVZBZCNKDO-LBPRGKRZSA-N,O=c1c2ccsc2ncn1Cc1nnn(CCc2cc3ccccc3o2)n1,2,4
MKBIZVCFJOWGMO-LSDHHAIUSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,2,2
MKFGBLWMDLQLDI-GRTSSRMGSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1ccnc(-c2cnc(N3CC4CC4C3)nc2)n1,2,3
MKIKGQZGGGLNPU-LBPRGKRZSA-N,O=c1c2ccsc2ncn1Cc1nnn(CCc2cc3ccccc3o2)n1,2,4
MKOVVWJQLPYAMT-UHFFFAOYSA-N,c1ccc(-c2n[nH]c3ccccc23)cc1,2,2
MKZWVKSABWOAEC-UHFFFAOYSA-N,c1ccc(-c2cn3ccccc3n2)cc1,2,4
MLVMMKNPHXPAAR-SUMWQHHRSA-N,O=c1c2cccnc2cnn1Cc1nc(C2COC(c3ccccc3)C2)no1,2,1
MMEGDRGXGKDKMU-FOLVSLTJSA-N,O=c1[nH]c(=O)c2c(ncn2Cc2nc(C3C4CN(c5ccccc5)CC43)no2)[nH]1,2,4
MMNOSEAJUARMOD-OOHWJJMZSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cncc(-c2ccc(N3CC4CC4C3)nc2)n1,2,2
MMPAULQSJLVKHP-UHFFFAOYSA-N,c1ccc(-c2nnnn2Cc2cccnc2)cc1,2,1
MMRVTSMOSFLTST-UHFFFAOYSA-N,O=C(Cc1[nH]nc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,2,3
MNMZXKKNMFGYBW-ZDUSSCGKSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1ccnc(-c2cccnc2)n1,2,1
MNWQVIWMYZQBRS-MQMHXKEQSA-N,O=c1c2[nH]cnc2ncn1Cc1nn(C2CC(Oc3ccccc3)C2)c(=O)o1,2,0
MOCHTZHSWMIZAF-UZLBHIALSA-N,O=C(NCc1ccnc(-c2cccnc2)c1)C1CCCN1S(=O)(=O)c1ccccc1,2,0
MQBRPGZLHZUVDU-UHFFFAOYSA-N,O=C(Cn1ccc2[nH]c(=O)[nH]c(=O)c21)Nc1nc(-c2ccccc2)cs1,2,1
MQPVCEGYFVTWDL-UHFFFAOYSA-N,O=C(Cc1coc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,2,4
MQUKIMHLRYIAML-HSZRJFAPSA-N,O=C(NCc1cc(-c2cccnc2)ncn1)C1CCCN1S(=O)(=O)c1ccccc1,2,0
MQWVXCFLFCEROX-INIZCTEOSA-N,O=C(NCc1cnn(-c2cccnc2)c1)C1CCN1S(=O)(=O)c1ccccc1,2,0
MRBQQESZUMBYBU-OXFYSEKESA-N,C1=C(CCC2CCCOO2)CCCC1,2,0
MRBQQESZUMBYBU-WRWLIDTKSA-N,C1=C(CCC2CCCOO2)CCCC1,2,0
MRHRRDRSFAZUKB-UHFFFAOYSA-N,c1ccc(-c2n[nH]c3cccnc23)cc1,2,1
MRIRDTYIRGDISF-UHFFFAOYSA-N,O=C(NCSc1ccccc1)c1ccccc1,2,4
MRJQAVHTQSPKOG-HALDLXJZSA-N,O=c1[nH]cnc2cnn(Cc3nc(C4C5CN(c6ccccc6)CC54)no3)c12,2,0
MRLQZWIORUYYAK-SWLSCSKDSA-N,O=c1c2[nH]cnc2cnn1Cc1nc(C2COC(c3ccccc3)C2)no1,2,3
MSAYCLQQORKAFC-UHFFFAOYSA-N,O=C(Cn1ccc2[nH]c(=O)[nH]c(=O)c21)Nc1nc(-c2ccccc2)cs1,2,1
MSLUZYJVJCAREX-CTNGQTDRSA-N,O=C(NCc1cc(-c2ccccc2)ncn1)C1CCC1S(=O)(=O)c1ccccc1,2,3
MSQPVCFZSCZFMD-UHFFFAOYSA-N,O=C(Cc1coc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,2,4
MSYGBWPPRVPMSJ-MRXNPFEDSA-N,O=S(=O)(c1ccccc1)N1CCCC1c1ccccc1,2,3
MSZQIMOHOGZARD-UHFFFAOYSA-N,c1ccc(-c2ccc3[nH]ncc3c2)cc1,2,4
MTGXVBRHBMNUOU-GXTWGEPZSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,2,2
MUOIGSUAOLUOMW-UHFFFAOYSA-N,O=c1[nH]c2nc[nH]c2c(=O)n1Cc1ncno1,2,2
MWEJPRYWFKNEQK-UHFFFAOYSA-N,O=C(CNC(=O)c1ccccc1)c1ccccc1,2,2
MWNYBDMBUNWRDN-UHFFFAOYSA-N,O=C(c1cn2c(=O)n(Cc3ccccc3)c(=O)cc2s1)N1CCC(Oc2ccccc2)CC1,2,1
MWVJVARWBHTASX-HUBLWGQQSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3Oc4ccccc4C32)no1,2,3
