inchikey,scaffold,representation,algorithm,partition,fold,y_true,y_pred,absolute_error
CIKWLRYNURTNGX-AWEZNQCLSA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ccon3)c(=O)c21)Nc1cncc(-c2cccnc2)n1,Morgan-2048,XGB,2,2,8.1,8.254036903381348,0.154036903381348
CLDTYDWCLGHBRJ-UHFFFAOYSA-N,c1ccc(Nc2n[nH]c3ccccc23)cc1,Morgan-2048,XGB,2,2,5.92,6.646191596984863,0.7261915969848634
CMPQQCSDOGJLLR-JOCHJYFZSA-N,O=C(NCc1cc(-c2cccnc2)ncn1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,XGB,2,2,7.54,6.635598182678223,0.9044018173217774
CNBMUGGIAWLNKG-SHTZXODSSA-N,O=c1c2cccnc2ncn1Cc1nc(C2CC(c3ccccc3)C2)no1,Morgan-2048,XGB,2,2,7.2,7.560032367706299,0.36003236770629865
COEDYLGJVZYSIH-JTQLQIEISA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1csc(-c2cccnc2)n1,Morgan-2048,XGB,2,2,7.66,7.238278388977051,0.42172161102294936
CRVXZKHWEUVJFA-ZDUSSCGKSA-N,O=c1c2ccoc2ncn1Cc1nnn(CCc2ccccc2)n1,Morgan-2048,XGB,2,2,7.68,7.621156692504883,0.0588433074951169
CUODMWHGYJSPRF-XJKSGUPXSA-N,O=c1c2cccnc2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,Morgan-2048,XGB,2,2,7.029999999999999,7.606022834777832,0.5760228347778327
CYQZMMUPORHDSC-MRXNPFEDSA-N,O=S(=O)(c1ccccc1)N1CCCC1c1ccccc1,Morgan-2048,XGB,2,2,7.64,6.692745685577393,0.9472543144226071
DBZDCJRBMOZLQI-FUHWJXTLSA-N,O=S(=O)(c1ccccc1)N1CCCC1c1ccccc1,Morgan-2048,XGB,2,2,7.2,6.678529262542725,0.5214707374572756
DCHZOOHTNLONBI-CMPLNLGQSA-N,O=c1c2[nH]nnc2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,Morgan-2048,XGB,2,2,8.235,7.947049140930176,0.28795085906982365
DEGUDXJXTJSIFF-GOSISDBHSA-N,c1ccc(CCN2CCCCC2)cc1,Morgan-2048,XGB,2,2,7.15,5.931228160858154,1.218771839141846
DEMKZLAVQYISIA-ZRWXNEIDSA-N,O=C1CC(c2ccc(OC3CCCCO3)cc2)Oc2ccccc21,Morgan-2048,XGB,2,2,4.79,5.851223468780518,1.0612234687805175
DGUJPXZEBMKLMM-LBPRGKRZSA-N,O=c1c2ccoc2ncn1Cc1nnn(CCc2cc3ccccc3o2)n1,Morgan-2048,XGB,2,2,7.58,7.770630836486816,0.19063083648681634
DIAYDLRDYDEHDA-XJKSGUPXSA-N,O=c1ccc2ncn(Cc3nc(C4COC(c5ccccc5)C4)no3)c(=O)c2[nH]1,Morgan-2048,XGB,2,2,7.845,7.990967750549316,0.14596775054931665
DIIQAMTUZXBVMZ-BTYIYWSLSA-N,O=C(NCc1cnn(-c2ccccc2)c1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,XGB,2,2,6.78,7.4995598793029785,0.7195598793029783
DJYLSUHLHQFDOE-UHFFFAOYSA-N,c1ccc(Oc2nccc3ccccc23)cc1,Morgan-2048,XGB,2,2,5.89,5.899777889251709,0.009777889251709304
DMLDAUYAJBPNMF-VLIAUNLRSA-N,O=C(NCc1cc(-c2cccnc2)ccn1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,XGB,2,2,7.4,7.209176063537598,0.1908239364624027
DMVJOYDROMTHSO-NRFANRHFSA-N,O=C(NCc1cn(-c2ccccc2)c(=O)[nH]c1=O)C1CCCN1S(=O)(=O)c1cc2ccccc2o1,Morgan-2048,XGB,2,2,7.96,7.6859450340271,0.27405496597290036
DMXZZBZXDMPWMC-VKTMSVCMSA-N,c1ccncc1,Morgan-2048,XGB,2,2,5.07,5.524421691894531,0.45442169189453097
DNGBHFGCHWZAEK-JOCQHMNTSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2CC(c3ccccc3)C2)no1,Morgan-2048,XGB,2,2,7.08,7.183320045471191,0.10332004547119134
DNUUOBAPXDXADD-HYEYJGRESA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccccc4)CC32)no1,Morgan-2048,XGB,2,2,6.47,7.1969451904296875,0.7269451904296877
DTPJIPPQGPABTK-LBPRGKRZSA-N,O=c1c2ccsc2ncn1Cc1nnn(CCc2ccccc2)n1,Morgan-2048,XGB,2,2,7.96,7.768902778625488,0.19109722137451168
DUKDOQAYUAMVIA-QJLMEOIESA-N,O=C(NCc1cc(C2CCCCC2)ncn1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,XGB,2,2,6.51,6.997540473937988,0.4875404739379885
DUKDOQAYUAMVIA-SZUSHISOSA-N,O=C(NCc1cc(C2CCCCC2)ncn1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,XGB,2,2,7.505,6.997540473937988,0.5074595260620116
DWKWEXOFAGHGPU-PKOBYXMFSA-N,O=c1c2cnc(N3CCNCC3)n2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,Morgan-2048,XGB,2,2,6.77,6.425858974456787,0.34414102554321246
DXWIIDPZTZPYBU-SMDDNHRTSA-N,O=C(NCc1nc(C2COC(c3ccccc3)C2)no1)c1cnn[nH]1,Morgan-2048,XGB,2,2,7.135,6.753957271575928,0.38104272842407205
DZUUKSOAPLTGHW-UHFFFAOYSA-N,O=C1C2=C(NC(=S)NC2c2cccc(OCc3cccnc3)c2)c2ccccc21,Morgan-2048,XGB,2,2,6.15,6.405646800994873,0.2556468009948727
FATUHOJCYPAYKH-UHFFFAOYSA-N,O=C(Cc1coc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,Morgan-2048,XGB,2,2,8.28,8.074243545532227,0.2057564544677728
FIBJEOLUMVIRIT-DZGCQCFKSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,Morgan-2048,XGB,2,2,8.21,7.608701705932617,0.6012982940673837
FJUZYWBVQVHTJI-SWLSCSKDSA-N,O=c1c2ccnnc2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,Morgan-2048,XGB,2,2,7.095,7.579294204711914,0.4842942047119143
FPMULNOOMRYVLW-UYHGDYIZSA-N,c1ccccc1,Morgan-2048,XGB,2,2,5.33,5.778773307800293,0.4487733078002929
FVEVYUOVLKEWMT-YJYMSZOUSA-N,O=C(NCc1cc(-c2cccnc2)ncn1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,XGB,2,2,6.93,6.793166160583496,0.13683383941650362
FYADCMMDOVGCKC-UHFFFAOYSA-N,O=c1c2[nH]cnc2ncn1Cc1nn(CCc2ccc3[nH]ccc3c2)c(=O)o1,Morgan-2048,XGB,2,2,7.06,6.388387203216553,0.6716127967834469
GAJJEVVNFYSCQF-UHFFFAOYSA-N,O=C(Cc1cccc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,Morgan-2048,XGB,2,2,7.33,7.498478889465332,0.16847888946533196
GCIFQXCKLWKXPI-UHFFFAOYSA-N,c1ccc(-c2ccc3[nH]ncc3c2)cc1,Morgan-2048,XGB,2,2,5.05,6.0565595626831055,1.0065595626831056
GDJFZHALVYTABE-UHFFFAOYSA-N,O=c1c2cncn2ncn1Cc1nc(CCc2ccccc2)no1,Morgan-2048,XGB,2,2,7.46,6.4592461585998535,1.0007538414001464
GDMOZMAHCFBQEV-VIFPVBQESA-N,O=c1c2ccsc2ncn1Cc1nnn(CCc2cccs2)n1,Morgan-2048,XGB,2,2,7.43,7.610641002655029,0.18064100265502958
GFHCUBYZXBYPMA-LBPRGKRZSA-N,O=c1c2ccsc2ncn1Cc1nnn(CCc2ccccc2)n1,Morgan-2048,XGB,2,2,7.13,7.565569877624512,0.4355698776245118
GGXOOEKRZGSFIG-RXVVDRJESA-N,O=C(NCc1cccc(-c2cnccn2)c1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,XGB,2,2,8.4,7.875178813934326,0.5248211860656742
GHKCXTRPFPXNAI-YMHHLACNSA-N,O=C(NCc1cc(N2C3CCCC2CC3)ccn1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,XGB,2,2,6.13,7.55973482131958,1.4297348213195802
GKKQZEPQVLEGEB-SFHVURJKSA-N,O=C(NCc1cnn(-c2ccccc2)c1)C1CCN1S(=O)(=O)c1ccccc1,Morgan-2048,XGB,2,2,7.82,7.433171272277832,0.38682872772216825
GKROVECUBNNFBQ-WEHONNDLSA-N,O=c1c2cccnc2ncn1Cc1nn(C2CC(c3ccccc3)C2)c(=O)o1,Morgan-2048,XGB,2,2,7.24,7.529775142669678,0.2897751426696775
GLDSELZUQFTHCX-UZLBHIALSA-N,O=C(NCc1cc(-c2cccnc2)ncn1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,XGB,2,2,6.925,7.346552848815918,0.42155284881591815
GMKXACFKVYHBLC-YRNVUSSQSA-N,O=c1c2[nH]cnc2ncn1Cc1noc(C=Cc2ccccc2)n1,Morgan-2048,XGB,2,2,6.78,7.017239570617676,0.23723957061767553
GNNUMLYAKUEIDE-LDTOLXSISA-N,O=c1c2cccnc2ncn1Cc1nn(C2CC(c3ccccc3)C2)c(=O)o1,Morgan-2048,XGB,2,2,7.78,7.279429912567139,0.5005700874328616
GNTSRCHLMHYOEA-UHFFFAOYSA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ccccn3)c(=O)c21)Nc1csc(-c2ccccc2)n1,Morgan-2048,XGB,2,2,7.77,7.399155139923096,0.37084486007690387
GPYFHTOHAHTGAG-MOFZMDFASA-N,O=C(NCc1cc(-c2cnccn2)ncn1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,XGB,2,2,6.74,6.952001094818115,0.21200109481811502
GRXVMTIZBKWHSB-NFOMZHRRSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1csc(-c2cnc(N3CC4CC4C3)nc2)n1,Morgan-2048,XGB,2,2,8.76,8.59862232208252,0.16137767791748026
GSFZIJJFUIHXEU-NSHDSACASA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1csc(-c2ccccc2)n1,Morgan-2048,XGB,2,2,9.0,8.821096420288086,0.17890357971191406
GSUUYDCJJHXRLU-ATCWAGBWSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccccc4)CC32)no1,Morgan-2048,XGB,2,2,7.19,7.5479888916015625,0.3579888916015621
GUGRIVXZTJXLBP-AWEZNQCLSA-N,O=c1c2cccnc2ncn1Cc1nn(CCc2ccccc2)c(=O)o1,Morgan-2048,XGB,2,2,7.3,7.204041481018066,0.09595851898193342
GVIRLSFIPFVKML-HZAYCCFMSA-N,O=C(NCC(Cc1ccccc1)N1CCCCC1)C1CCCCC1,Morgan-2048,XGB,2,2,7.0,6.882152080535889,0.11784791946411133
GXEZRQFMWXWZKX-UHFFFAOYSA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ncno3)c(=O)c21)Nc1csc(-c2cccnc2)n1,Morgan-2048,XGB,2,2,9.0,8.664905548095703,0.3350944519042969
GXZJAPWOZROTCB-UHFFFAOYSA-N,O=C(Cc1coc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,Morgan-2048,XGB,2,2,8.44,8.439308166503906,0.0006918334960932526
HABYZPQFFRMXCH-UHFFFAOYSA-N,O=c1c2[nH]cnc2ncn1Cc1nn(CCc2ccccc2)c(=O)o1,Morgan-2048,XGB,2,2,7.02,6.759230613708496,0.2607693862915035
HBBABCXLFVDQFV-KOMQPUFPSA-N,O=c1c2cccnc2ncn1Cc1nn(C2CC(c3ccccc3)C2)c(=O)o1,Morgan-2048,XGB,2,2,8.24,7.909207820892334,0.33079217910766623
HEQDZPHDVAOBLN-UHFFFAOYSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1ccccc1,Morgan-2048,XGB,2,2,5.21,5.906217575073242,0.6962175750732422
HFBMXPXAVUATGY-UHFFFAOYSA-N,O=C(CN(c1ccccc1)S(=O)(=O)c1ccccc1)NCc1cc(-c2cccnc2)ncn1,Morgan-2048,XGB,2,2,8.05,6.425791263580322,1.6242087364196784
HGJRJRKZFZNQMJ-UHFFFAOYSA-N,O=C(Cc1nsc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,Morgan-2048,XGB,2,2,8.2,7.972347259521484,0.22765274047851491
HGLATSHXHZWSLR-LBPRGKRZSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1csc(-c2cccnc2)n1,Morgan-2048,XGB,2,2,8.0,8.176421165466309,0.1764211654663086
HIDRCJZHDJXUMQ-MJGOQNOKSA-N,O=C(NCc1cncc(-c2cncnc2)c1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,XGB,2,2,6.1,7.063992500305176,0.9639925003051761
HKROEBDHHKMNBZ-CHBKHGQFSA-N,c1ccccc1,Morgan-2048,XGB,2,2,7.17,5.708598613739014,1.4614013862609863
HQNAZTYNJXEWDA-UTKZUKDTSA-N,O=C(NCc1cc(-c2ccccn2)ccn1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,XGB,2,2,6.99,7.146633148193359,0.15663314819335916
HQVKTAXJLJKFMT-ZDUSSCGKSA-N,O=C(CNS(=O)(=O)c1cc2ccccc2o1)NCc1cn(-c2ccccc2)c(=O)[nH]c1=O,Morgan-2048,XGB,2,2,6.27,7.2157511711120605,0.945751171112061
HZVARVKQUXVYIG-HAQNSBGRSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2CC(c3ccccc3)C2)no1,Morgan-2048,XGB,2,2,7.26,7.238430500030518,0.02156949996948221
IAHQHDGHWAXFMV-DPGVGJJJSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1csc(-c2cnc(N3CC4CC4C3)nc2)n1,Morgan-2048,XGB,2,2,6.19,7.690061092376709,1.5000610923767086
IHBZABBOIFBMSZ-LBPRGKRZSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cccc(-c2cncnc2)n1,Morgan-2048,XGB,2,2,7.6,7.542341709136963,0.057658290863036754
IIIJRZXOECPBNK-HBYGRHMLSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccncc4)CC32)no1,Morgan-2048,XGB,2,2,6.69,7.452050685882568,0.762050685882568
IISOYMVRUVZMSW-VIFPVBQESA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cncc(-c2cncnc2)n1,Morgan-2048,XGB,2,2,5.15,7.0741801261901855,1.9241801261901852
IJPKZYJDZLPYGH-FHERZECASA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1csc(-c2cnc(N3CC4CC4C3)nc2)n1,Morgan-2048,XGB,2,2,8.7,8.534575462341309,0.1654245376586907
INBHLTYBRKASIZ-JXMROGBWSA-N,O=C(C=Cc1ccccc1)Nc1ccccc1,Morgan-2048,XGB,2,2,4.385,4.84028959274292,0.45528959274292014
IRVXOONVSOVGPT-RYRKJORJSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4ccccc4)CC32)no1,Morgan-2048,XGB,2,2,7.46,7.26079797744751,0.1992020225524902
ISNWHBNGLQFCST-UHFFFAOYSA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ccon3)c(=O)c21)Nc1ccccn1,Morgan-2048,XGB,2,2,6.51,7.0543107986450195,0.5443107986450197
IURHRSFVLQOGSW-GOEBONIOSA-N,O=c1c2cncn2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,Morgan-2048,XGB,2,2,7.35,7.424667835235596,0.07466783523559606
IWSOJDYXNTZUGK-NVXWUHKLSA-N,O=S(=O)(c1ccccc1)N1CCCC1c1ccccc1,Morgan-2048,XGB,2,2,6.42,6.709869861602783,0.2898698616027833
IZLFWDRMGMPZOG-UOXRKKOCSA-N,O=C(NCc1ccnc(-c2cncnc2)c1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,XGB,2,2,8.3,8.005220413208008,0.2947795867919929
JFBNNBIUJWKGPM-QGZVFWFLSA-N,O=S(=O)(c1ccccc1)N1CCCC1c1ccccc1,Morgan-2048,XGB,2,2,6.96,6.319599151611328,0.6404008483886718
JHXOWAOGHMUCFO-IDLMPWNNSA-N,O=C(NCc1cc(C2=CCCCC2)ncn1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,XGB,2,2,7.43,7.430959224700928,0.0009592247009280186
JKROEASKFSYUDV-UHFFFAOYSA-N,O=C(CNC(=O)c1ccccc1)c1ccccc1,Morgan-2048,XGB,2,2,5.95,5.346651554107666,0.6033484458923342
JTULPMHYGMMBHH-QMMMGPOBSA-N,O=c1c2ccoc2ncn1Cc1nnn(CCc2cccs2)n1,Morgan-2048,XGB,2,2,8.0,7.7123003005981445,0.28769969940185547
JWRZFUGWLNUYGD-UHFFFAOYSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cccc(-c2cncnc2)n1,Morgan-2048,XGB,2,2,7.35,7.4473795890808105,0.0973795890808109
JYCCDTYCMUOGBQ-LBPRGKRZSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1csc(-c2cccnc2)n1,Morgan-2048,XGB,2,2,9.0,8.964160919189453,0.035839080810546875
JYHBGHGDNGBHLR-LBPRGKRZSA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ccon3)c(=O)c21)Nc1cncc(-c2cccnc2)n1,Morgan-2048,XGB,2,2,7.55,7.4260053634643555,0.12399463653564435
JZXXBEFFCKCRCF-IGOJGBNBSA-N,O=c1c2ccncc2ncn1Cc1nc(C2C3CN(c4ccccc4)CC32)no1,Morgan-2048,XGB,2,2,7.84,7.519050121307373,0.3209498786926268
KDXRBPDHOHGHLI-GXFFZTMASA-N,O=c1c2cncn2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,Morgan-2048,XGB,2,2,8.515,7.809048652648926,0.7059513473510748
KGDYRCIWRHRFPK-OWOJBTEDSA-N,C(=Cc1ccccc1)c1ccccc1,Morgan-2048,XGB,2,2,4.79,5.949869632720947,1.1598696327209472
KHBHURZBJBAUPN-MBBMFPOLSA-N,c1ccccc1,Morgan-2048,XGB,2,2,6.07,5.498773574829102,0.5712264251708987
KHNKWIRXUWCUEJ-FOLVSLTJSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccccc4)CC32)no1,Morgan-2048,XGB,2,2,6.98,7.20974063873291,0.22974063873290973
KHSABDQBZIWQTO-ZDUSSCGKSA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ncno3)c(=O)c21)Nc1cccc(-c2cccnc2)n1,Morgan-2048,XGB,2,2,8.22,8.30415153503418,0.08415153503417905
KISLLAVVUQSKFA-BEFAXECRSA-N,O=C(NCc1cc(-c2cccnc2)ncn1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,XGB,2,2,7.01,6.737623691558838,0.2723763084411619
KKHGKGCIZAIQFF-QHCPKHFHSA-N,O=C(NCc1cc(-c2ccccn2)c[nH]c1=O)C1CCCN1S(=O)(=O)c1cc2ccccc2o1,Morgan-2048,XGB,2,2,7.64,7.365655899047852,0.2743441009521481
KQWPJWCPXVABPC-DEOSSOPVSA-N,O=C(NCc1c[nH]c(=O)c(-c2ccccc2)c1)C1CCCN1S(=O)(=O)c1cc2ccccc2o1,Morgan-2048,XGB,2,2,7.57,6.656057357788086,0.9139426422119143
KUZQVDWAFOZJOE-QRWLVFNGSA-N,O=C(NCc1cc(N2CCCCC2)ccn1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,XGB,2,2,6.39,7.397383689880371,1.0073836898803714
KVBIZNGZPXTWQB-GXTWGEPZSA-N,O=c1[nH]cnc2ncn(Cc3nc(C4COC(c5ccccc5)C4)no3)c12,Morgan-2048,XGB,2,2,7.345,7.609392166137695,0.26439216613769556
KVMFUOIFKMJGTE-IPVJXJPOSA-N,O=c1c2cccnc2ncn1Cc1nc(C2CC(c3ccccc3)C2)no1,Morgan-2048,XGB,2,2,7.51,7.592185020446777,0.08218502044677756
KVSPYEYQFMGJNK-GXTWGEPZSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,Morgan-2048,XGB,2,2,7.949999999999999,7.592483997344971,0.3575160026550286
KYNKXOOLHDJDOZ-ATCWAGBWSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccccc4)CC32)no1,Morgan-2048,XGB,2,2,7.11,7.4447760581970215,0.33477605819702116
KZDJEUUOOISTHH-UHFFFAOYSA-N,O=C(NCc1ccncc1)c1cn2c(=O)n(Cc3ccccc3)c(=O)cc2s1,Morgan-2048,XGB,2,2,5.93,6.153850555419922,0.22385055541992216
KZYIBERUTGMWIW-WILYLXEWSA-N,O=C(NCc1cc(-c2cncnc2)ncn1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,XGB,2,2,7.19,7.08832311630249,0.10167688369751016
LAZQLGQFJPMZPC-OFNKIYASSA-N,O=C(NCc1cccc(-c2cccnc2)c1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,XGB,2,2,7.28,7.528085231781006,0.2480852317810056
LFJLLZGVJMOKAN-YCPHGPKFSA-N,O=c1c2[nH]cnc2nnn1Cc1nc(C2C3C=C(c4ccccc4)CC32)no1,Morgan-2048,XGB,2,2,7.699999999999999,7.702550888061523,0.002550888061524148
LFLLGOFAJPSJPA-NSHDSACASA-N,O=C1NCCc2c1sc1ncn(Cc3nnn(CCc4cccs4)n3)c(=O)c21,Morgan-2048,XGB,2,2,7.1,7.7916789054870605,0.6916789054870609
LGDQCKVOXHGGTO-AWEZNQCLSA-N,O=c1c2cccnc2ncn1Cc1nn(CCc2ccccc2)c(=O)o1,Morgan-2048,XGB,2,2,8.3,7.314156532287598,0.985843467712403
LHZDFHPXUSASSO-IRLDBZIGSA-N,O=C(NCc1cccc(-c2cccnc2)c1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,XGB,2,2,7.32,7.056066036224365,0.26393396377563505
LJNZMPRTKUDPDS-UHFFFAOYSA-N,O=c1c2[nH]cnc2ncn1Cc1nn(CCc2ccccc2)c(=O)o1,Morgan-2048,XGB,2,2,5.93,6.708323955535889,0.778323955535889
LMRQHWNBPZIMFT-UHFFFAOYSA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ccon3)c(=O)c21)Nc1ccccn1,Morgan-2048,XGB,2,2,7.47,7.112895488739014,0.3571045112609861
LMYBZPVFXTXZQG-FOLVSLTJSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccccc4)CC32)no1,Morgan-2048,XGB,2,2,7.54,7.173943996429443,0.3660560035705567
LNHYIPIWVZDRTE-KOMQPUFPSA-N,O=c1c2cccc(=O)n2ccn1Cc1nn(C2CC(c3ccccc3)C2)c(=O)o1,Morgan-2048,XGB,2,2,7.68,7.533932685852051,0.14606731414794893
LOTBKQZXFAVCCV-ATCWAGBWSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccccc4)CC32)no1,Morgan-2048,XGB,2,2,8.01,7.655367851257324,0.35463214874267557
LUBDIXHYIRNPIQ-UHFFFAOYSA-N,O=C(Cc1cccc2c1C(=O)NC2=O)Nc1nc(-c2ccccc2)cs1,Morgan-2048,XGB,2,2,6.6,6.700107097625732,0.10010709762573278
LVNGBBYMWXDSCD-UHFFFAOYSA-N,O=C(Cc1ccnc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,Morgan-2048,XGB,2,2,8.05,7.828729152679443,0.22127084732055735
LWPXBBRIJUTOEP-ZDUSSCGKSA-N,O=c1c2ccsc2ncn1Cc1nc(CCc2ccccc2)no1,Morgan-2048,XGB,2,2,7.28,7.5954670906066895,0.3154670906066892
LXWUTCSZIGIMGQ-NRFANRHFSA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ccccn3)c(=O)c21)Nc1cccc(-c2cnc(N3CCCC3)nc2)n1,Morgan-2048,XGB,2,2,8.0,8.268326759338379,0.2683267593383789
LXYWSBOWXXFXME-QAPCUYQASA-N,O=C(NCc1cnn(-c2cccnc2)c1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,XGB,2,2,7.17,7.313028335571289,0.14302833557128913
LYYSCYDFWXHSRF-LAQFHYBYSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccc5scnc5c4)CC32)no1,Morgan-2048,XGB,2,2,7.21,6.791158199310303,0.41884180068969723
MAAPLVMPZDDSFI-ZETCQYMHSA-N,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,Morgan-2048,XGB,2,2,7.51,7.791651725769043,0.2816517257690432
MALXQNURGIETDN-UHFFFAOYSA-N,O=C(NCc1cnn(-c2ccccc2)c1)C1CCC1S(=O)(=O)c1ccccc1,Morgan-2048,XGB,2,2,7.215,7.404299736022949,0.18929973602294936
MBFAPSKWPISCAC-OOAXWGSJSA-N,O=C(Cc1coc2[nH]c(=O)[nH]c(=O)c12)N=c1[nH]c(-c2ccccc2)cs1,Morgan-2048,XGB,2,2,5.93,6.646966457366943,0.7169664573669436
MBHKUJMCEPPIEW-MNZLEMJZSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4cccc(-c5cnco5)c4)CC32)no1,Morgan-2048,XGB,2,2,7.62,7.14523458480835,0.4747654151916505
MGGVBMYIXILZHA-UHFFFAOYSA-N,O=C(Cc1ccnc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,Morgan-2048,XGB,2,2,7.94,7.746958255767822,0.19304174423217813
MHCWTBFSBKNAMQ-DCPHZVHLSA-N,O=C(NCc1ccnc(-c2cncnc2)c1)C1C2CC2CN1S(=O)(=O)c1ccccc1,Morgan-2048,XGB,2,2,7.42,7.599415302276611,0.1794153022766114
MJYWLKTXRPVKEZ-MSOLQXFVSA-N,O=C(Cc1cnn(-c2cccnc2)c1)NC1CCC1S(=O)(=O)c1ccccc1,Morgan-2048,XGB,2,2,7.73,7.6887078285217285,0.04129217147827191
MJYWLKTXRPVKEZ-UHFFFAOYSA-N,O=C(Cc1cnn(-c2cccnc2)c1)NC1CCC1S(=O)(=O)c1ccccc1,Morgan-2048,XGB,2,2,6.67,7.6887078285217285,1.0187078285217286
MJZFLVZBZCNKDO-LBPRGKRZSA-N,O=c1c2ccsc2ncn1Cc1nnn(CCc2cc3ccccc3o2)n1,Morgan-2048,XGB,2,2,7.66,7.820155620574951,0.16015562057495103
MRLQZWIORUYYAK-SWLSCSKDSA-N,O=c1c2[nH]cnc2cnn1Cc1nc(C2COC(c3ccccc3)C2)no1,Morgan-2048,XGB,2,2,7.58,7.707083225250244,0.12708322525024407
MWNYBDMBUNWRDN-UHFFFAOYSA-N,O=C(c1cn2c(=O)n(Cc3ccccc3)c(=O)cc2s1)N1CCC(Oc2ccccc2)CC1,Morgan-2048,XGB,2,2,6.7,6.4016618728637695,0.29833812713623065
MYPMHHGCMJXXDR-NRFANRHFSA-N,O=C(NCc1ccc(=O)n(-c2ccccc2)c1)C1CCCN1S(=O)(=O)c1cc2ccccc2o1,Morgan-2048,XGB,2,2,7.22,7.056003093719482,0.16399690628051733
